"","N","Accession","PG","Gene_Symbol","Protein_Name"
"10010",0,"IPI:IPI00480172.3",4209,"TPTE2","Isoform 2 of Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase TPTE2"
"10011",248,"IPI:IPI00480103.3",4210,"FAM83D","mitotic spindle protein CHICA"
"10012",254,"RRRRRIPI:IPI00011227.1",4211,"DRD5","D(1B) dopamine receptor"
"10013",255,"IPI:IPI00856096.2",4212,"TMEM181","Transmembrane protein 181"
"10014",258,"IPI:IPI00154283.4",4213,"KIAA1524","Isoform 1 of Protein CIP2A"
"10015",272,"IPI:IPI00643376.1",4214,"PHTF1","Putative homeodomain transcription factor 1"
"10016",0,"IPI:IPI00008632.2",4214,"PHTF1","Isoform 1 of Putative homeodomain transcription factor 1"
"10017",274,"IPI:IPI00305192.1",4215,"PARD3B","Isoform 3 of Partitioning defective 3 homolog B"
"10018",0,"IPI:IPI00043978.1",4215,"PARD3B","Isoform 1 of Partitioning defective 3 homolog B"
"10019",279,"RRRRRIPI:IPI00073713.3",4216,"MSI2","Isoform 1 of RNA-binding protein Musashi homolog 2"
"10020",288,"RRRRRIPI:IPI00742874.1",4217,"-","Peptidase A2A, retrovirus, catalytic domain containing protein"
"10021",296,"IPI:IPI00217996.1",4218,"NALCN","Isoform 1 of Sodium leak channel non-selective protein"
"10022",298,"RRRRRIPI:IPI00791806.1",4219,"-","11 kDa protein"
"10023",301,"IPI:IPI00937160.1",4220,"LOC100287330","hypothetical protein XP_002342702"
"10024",0,"IPI:IPI00936650.1",4220,"LOC100293575;LOC100290681","hypothetical protein"
"10025",303,"IPI:IPI00479100.1",4221,"OSCP1","oxidored-nitro domain-containing protein isoform 1"
"10026",304,"IPI:IPI00023977.1",4222,"TTC3","Isoform TRPDI of Tetratricopeptide repeat protein 3"
"10027",306,"IPI:IPI00873795.1",4223,"TPD52L1","16 kDa protein"
"10028",0,"IPI:IPI00383670.3",4223,"TPD52L1","Isoform 1 of Tumor protein D53"
"10029",0,"IPI:IPI00457045.3",4223,"TPD52L1","Isoform 2 of Tumor protein D53"
"10030",0,"IPI:IPI00472076.1",4223,"TPD52L1","tumor protein D52-like 1 isoform 2"
"10031",0,"IPI:IPI00873581.1",4223,"TPD52L1","22 kDa protein"
"10032",307,"RRRRRIPI:IPI00827684.1",4224,"-","V-alpha FR1 (Fragment)"
"10033",321,"IPI:IPI00298738.3",4225,"POLRMT","DNA-directed RNA polymerase, mitochondrial precursor"
"10034",323,"RRRRRIPI:IPI00007671.1",4226,"FUT3","Galactoside 3(4)-L-fucosyltransferase"
"10035",357,"RRRRRIPI:IPI00014253.4",4227,"RRS1","Ribosome biogenesis regulatory protein homolog"
"10036",333,"IPI:IPI00045915.3",4228,"CDRT15","CMT1A duplicated region transcript 15 protein"
"10037",338,"RRRRRIPI:IPI00922025.1",4229,"-","SLC4A9 protein"
"10038",0,"RRRRRIPI:IPI00000234.2",4229,"SLC4A9","Isoform 1 of Anion exchange protein 4"
"10039",0,"RRRRRIPI:IPI00216571.1",4229,"SLC4A9","Isoform 3 of Anion exchange protein 4"
"10040",0,"RRRRRIPI:IPI00292101.1",4229,"SLC4A9","Isoform 2 of Anion exchange protein 4"
"10041",216,"RRRRRIPI:IPI00394739.4",4230,"CACNA1G","T calcium channel alpha 1G subunit variant 223"
"10042",0,"RRRRRIPI:IPI00218687.3",4230,"CACNA1G","Isoform 10 of Voltage-dependent T-type calcium channel subunit alpha-1G"
"10043",0,"RRRRRIPI:IPI00218688.3",4230,"CACNA1G","Isoform 11 of Voltage-dependent T-type calcium channel subunit alpha-1G"
"10044",0,"RRRRRIPI:IPI00218689.3",4230,"CACNA1G","Isoform 12 of Voltage-dependent T-type calcium channel subunit alpha-1G"
"10045",0,"RRRRRIPI:IPI00218690.1",4230,"CACNA1G","Isoform 13 of Voltage-dependent T-type calcium channel subunit alpha-1G"
"10046",0,"RRRRRIPI:IPI00219390.1",4230,"CACNA1G","Isoform 1 of Voltage-dependent T-type calcium channel subunit alpha-1G"
"10047",0,"RRRRRIPI:IPI00219391.1",4230,"CACNA1G","Isoform 2 of Voltage-dependent T-type calcium channel subunit alpha-1G"
"10048",0,"RRRRRIPI:IPI00219393.1",4230,"CACNA1G","Isoform 3 of Voltage-dependent T-type calcium channel subunit alpha-1G"
"10049",0,"RRRRRIPI:IPI00219394.3",4230,"CACNA1G","Isoform 4 of Voltage-dependent T-type calcium channel subunit alpha-1G"
"10050",0,"RRRRRIPI:IPI00219395.1",4230,"CACNA1G","Isoform 6 of Voltage-dependent T-type calcium channel subunit alpha-1G"
"10051",0,"RRRRRIPI:IPI00219396.1",4230,"CACNA1G","Isoform 7 of Voltage-dependent T-type calcium channel subunit alpha-1G"
"10052",0,"RRRRRIPI:IPI00219397.1",4230,"CACNA1G","Isoform 8 of Voltage-dependent T-type calcium channel subunit alpha-1G"
"10053",0,"RRRRRIPI:IPI00219398.1",4230,"CACNA1G","Isoform 9 of Voltage-dependent T-type calcium channel subunit alpha-1G"
"10054",0,"RRRRRIPI:IPI00299037.3",4230,"CACNA1G","Isoform 5 of Voltage-dependent T-type calcium channel subunit alpha-1G"
"10055",0,"RRRRRIPI:IPI00794872.2",4230,"CACNA1G","Isoform 14 of Voltage-dependent T-type calcium channel subunit alpha-1G"
"10056",229,"RRRRRIPI:IPI00939856.1",4231,"HEATR5A","HEAT repeat containing 5A"
"10057",0,"RRRRRIPI:IPI00783902.2",4231,"HEATR5A","Isoform 1 of HEAT repeat-containing protein 5A"
"10058",0,"RRRRRIPI:IPI00876909.1",4231,"HEATR5A","Isoform 2 of HEAT repeat-containing protein 5A"
"10059",235,"RRRRRIPI:IPI00953342.1",4232,"SON","Putative uncharacterized protein SON"
"10060",0,"RRRRRIPI:IPI00000192.2",4232,"SON","Isoform F of Protein SON"
"10061",0,"RRRRRIPI:IPI00217930.1",4232,"SON","Isoform J of Protein SON"
"10062",0,"RRRRRIPI:IPI00218617.3",4232,"SON","SON protein"
"10063",0,"RRRRRIPI:IPI00218618.1",4232,"SON","Isoform B of Protein SON"
"10064",0,"RRRRRIPI:IPI00218619.1",4232,"SON","Isoform C of Protein SON"
"10065",0,"RRRRRIPI:IPI00218620.1",4232,"SON","Isoform D of Protein SON"
"10066",0,"RRRRRIPI:IPI00218621.1",4232,"SON","Isoform E of Protein SON"
"10067",0,"RRRRRIPI:IPI00218622.1",4232,"SON","Isoform G of Protein SON"
"10068",0,"RRRRRIPI:IPI00218624.1",4232,"SON","Isoform I of Protein SON"
"10069",0,"RRRRRIPI:IPI00401958.3",4232,"SON","252 kDa protein"
"10070",0,"RRRRRIPI:IPI00401959.2",4232,"SON","SON DNA-binding protein isoform F"
"10071",0,"RRRRRIPI:IPI00402153.3",4232,"SON","SON DNA-binding protein isoform B"
"10072",0,"RRRRRIPI:IPI00748258.2",4232,"SON","Isoform A of Protein SON"
"10073",0,"RRRRRIPI:IPI00878468.1",4232,"SON","260 kDa protein"
"10074",238,"IPI:IPI00294455.1",4233,"UGT8","2-hydroxyacylsphingosine 1-beta-galactosyltransferase"
"10075",253,"IPI:IPI00872814.1",4234,"MSN","Putative uncharacterized protein MSN (Fragment)"
"10076",0,"IPI:IPI00219365.3",4234,"MSN","Moesin"
"10077",297,"IPI:IPI00642725.1",4236,"CORO1A","40 kDa protein"
"10078",0,"IPI:IPI00010133.3",4236,"CORO1A","Coronin-1A"
"10079",301,"IPI:IPI00943074.1",4237,"PRKCSH","Glucosidase 2 subunit beta"
"10080",0,"IPI:IPI00026154.3",4237,"PRKCSH","cDNA FLJ59211, highly similar to Glucosidase 2 subunit beta"
"10081",0,"IPI:IPI00792916.2",4237,"PRKCSH","protein kinase C substrate 80K-H isoform 2"
"10082",312,"IPI:IPI00442562.1",4238,"LOC646870","cDNA FLJ26950 fis, clone RCT08544"
"10083",313,"IPI:IPI00008554.1",4239,"ANG","Angiogenin"
"10084",315,"IPI:IPI00419433.2",4240,"RAB11FIP1","Isoform 1 of Rab11 family-interacting protein 1"
"10085",322,"IPI:IPI00004933.1",4241,"KCNK12","Potassium channel subfamily K member 12"
"10086",329,"RRRRRIPI:IPI00026530.4",4243,"LMAN1","Protein ERGIC-53"
"10087",332,"IPI:IPI00643667.1",4244,"C1QTNF3;AMACR","C1q and tumor necrosis factor related protein 3 isoform b"
"10088",348,"IPI:IPI00954076.1",4245,"ZNF705D","hypothetical protein LOC100132396"
"10089",0,"IPI:IPI00455832.6",4245,"ZNF705D","Zinc finger protein 705D"
"10090",0,"IPI:IPI00794972.1",4245,"-","13 kDa protein"
"10091",0,"IPI:IPI00873473.1",4245,"ZNF705F","Zinc finger protein 705F"
"10092",0,"IPI:IPI00884000.1",4245,"ZNF705D","Zinc finger protein 705C"
"10093",351,"RRRRRIPI:IPI00888968.1",4246,"LOC100131244","Putative uncharacterized protein ENSP00000399547"
"10094",0,"RRRRRIPI:IPI00887893.1",4246,"LOC100131244","similar to kinase D-interacting substrate 220"
"10095",353,"RRRRRIPI:IPI00394855.3",4247,"C12orf63","Putative uncharacterized protein C12orf63"
"10096",360,"RRRRRIPI:IPI00953042.1",4248,"CXCR3","Putative uncharacterized protein CXCR3"
"10097",0,"RRRRRIPI:IPI00651732.1",4248,"CXCR3","Isoform 3 of C-X-C chemokine receptor type 3"
"10098",361,"RRRRRIPI:IPI00218861.1",4249,"SUV39H2","Isoform 2 of Histone-lysine N-methyltransferase SUV39H2"
"10099",0,"RRRRRIPI:IPI00640095.1",4249,"SUV39H2","Suppressor of variegation 3-9 homolog 2"
"10100",363,"RRRRRIPI:IPI00333276.4",4250,"NAV3","Isoform 3 of Neuron navigator 3"
"10101",0,"RRRRRIPI:IPI00217051.3",4250,"NAV3","Isoform 1 of Neuron navigator 3"
"10102",0,"RRRRRIPI:IPI00742959.3",4250,"NAV3","Isoform 2 of Neuron navigator 3"
"10103",367,"RRRRRIPI:IPI00915830.1",4251,"ZFAND2B","Putative uncharacterized protein ZFAND2B"
"10104",369,"IPI:IPI00782985.1",4252,"EIF4G2","eukaryotic translation initiation factor 4 gamma, 2 isoform 2"
"10105",375,"IPI:IPI00925934.1",4253,"RHBG","Putative uncharacterized protein RHBG"
"10106",377,"IPI:IPI00644701.1",4254,"SLC7A6","Y+L amino acid transporter 2"
"10107",0,"IPI:IPI00470878.1",4254,"SLC7A6","Putative uncharacterized protein DKFZp686K14185"
"10108",379,"IPI:IPI00872619.2",4255,"FLOT2","FLOT2 protein"
"10109",0,"IPI:IPI00789008.1",4255,"FLOT2","Flotillin-2"
"10110",0,"IPI:IPI00795979.1",4255,"FLOT2","53 kDa protein"
"10111",380,"IPI:IPI00856098.1",4256,"RRBP1","p180/ribosome receptor"
"10112",383,"IPI:IPI00607852.2",4257,"MYCBP2","Isoform 2 of Probable E3 ubiquitin-protein ligase MYCBP2"
"10113",0,"IPI:IPI00289776.3",4257,"MYCBP2","MYC binding protein 2"
"10114",386,"IPI:IPI00908828.1",4258,"RIOK3","cDNA FLJ50375, highly similar to Serine/threonine-protein kinase RIO3"
"10115",387,"IPI:IPI00306127.1",4259,"THUMPD3","THUMP domain-containing protein 3"
"10116",388,"IPI:IPI00028625.1",4260,"PCDHGB6","Isoform 2 of Protocadherin gamma-B6"
"10117",0,"IPI:IPI00003897.1",4260,"PCDHGB6","Isoform 1 of Protocadherin gamma-B6"
"10118",390,"RRRRRIPI:IPI00299468.3",4261,"SCD","Acyl-CoA desaturase"
"10119",392,"RRRRRIPI:IPI00032463.2",4263,"GPR52","Probable G-protein coupled receptor 52"
"10120",395,"RRRRRIPI:IPI00924991.1",4264,"XPC","xeroderma pigmentosum, complementation group C isoform 2"
"10121",0,"RRRRRIPI:IPI00156793.5",4264,"XPC","DNA repair protein complementing XP-C cells"
"10122",401,"IPI:IPI00442397.3",4265,"LOC100128075","CDNA FLJ27417 fis, clone WMC06579"
"10123",404,"RRRRRIPI:IPI00938298.1",4266,"LOC100292122","hypothetical protein XP_002345138"
"10124",0,"RRRRRIPI:IPI00937145.1",4266,"LOC100286986","hypothetical protein XP_002344191"
"10125",412,"IPI:IPI00024087.3",4267,"PDHA2","Pyruvate dehydrogenase E1 component subunit alpha, testis-specific form, mitochondrial"
"10126",415,"IPI:IPI00005675.3",4268,"NKRF","NF-kappa-B-repressing factor"
"10127",419,"RRRRRIPI:IPI00643424.1",4269,"COG2","component of oligomeric golgi complex 2 isoform 2"
"10128",0,"RRRRRIPI:IPI00000057.1",4269,"COG2","Conserved oligomeric Golgi complex subunit 2"
"10129",425,"RRRRRIPI:IPI00794194.1",4270,"DRG2","Putative uncharacterized protein DRG2"
"10130",0,"RRRRRIPI:IPI00022697.3",4270,"DRG2","Developmentally-regulated GTP-binding protein 2"
"10131",426,"IPI:IPI00893692.1",4271,"-","210 kDa protein"
"10132",0,"IPI:IPI00792257.1",4271,"NOTCH4","Notch homolog 4"
"10133",0,"IPI:IPI00829649.1",4271,"NOTCH4","Isoform 1 of Neurogenic locus notch homolog protein 4"
"10134",0,"IPI:IPI00829858.1",4271,"NOTCH4","Notch homolog 4"
"10135",0,"IPI:IPI00893634.1",4271,"-","Notch homolog 4"
"10136",427,"IPI:IPI00023315.1",4272,"GDF10","Bone morphogenetic protein 3b"
"10137",429,"RRRRRIPI:IPI00936898.1",4273,"LOC100288130","hypothetical protein XP_002343283"
"10138",0,"RRRRRIPI:IPI00936710.1",4273,"LOC100290086;LOC100292155","similar to hCG1790963"
"10139",430,"RRRRRIPI:IPI00791993.1",4274,"SOX5","14 kDa protein"
"10140",432,"RRRRRIPI:IPI00917671.1",4275,"WDR81","WD repeat domain 81 isoform 1"
"10141",434,"IPI:IPI00045914.1",4276,"SPEN","Msx2-interacting protein"
"10142",435,"RRRRRIPI:IPI00876972.1",4277,"INCENP","Isoform 1 of Inner centromere protein"
"10143",437,"IPI:IPI00945229.1",4278,"MGAM","312 kDa protein"
"10144",441,"RRRRRIPI:IPI00885204.1",4279,"CCDC146","Isoform 1 of Coiled-coil domain-containing protein 146"
"10145",443,"IPI:IPI00288941.1",4280,"NCOA5","Nuclear receptor coactivator 5"
"10146",444,"RRRRRIPI:IPI00916581.1",4281,"FAM128B","Putative uncharacterized protein FAM128B"
"10147",445,"RRRRRIPI:IPI00306518.3",4282,"FANCI","Isoform 3 of Fanconi anemia group I protein"
"10148",446,"RRRRRIPI:IPI00643379.2",4283,"TRPC4","transient receptor potential cation channel, subfamily C, member 4 isoform epsilon"
"10149",0,"RRRRRIPI:IPI00002689.3",4283,"TRPC4","Isoform Alpha of Short transient receptor potential channel 4"
"10150",0,"RRRRRIPI:IPI00219492.1",4283,"TRPC4","Isoform Beta of Short transient receptor potential channel 4"
"10151",0,"RRRRRIPI:IPI00219494.3",4283,"TRPC4","Isoform Delta of Short transient receptor potential channel 4"
"10152",0,"RRRRRIPI:IPI00219495.1",4283,"TRPC4","Isoform Gamma of Short transient receptor potential channel 4"
"10153",448,"RRRRRIPI:IPI00396142.2",4284,"CNNM2","Isoform 2 of Metal transporter CNNM2"
"10154",0,"RRRRRIPI:IPI00006084.4",4284,"CNNM2","Isoform 1 of Metal transporter CNNM2"
"10155",449,"RRRRRIPI:IPI00165454.5",4285,"WDR60","WD repeat-containing protein 60"
"10156",453,"RRRRRIPI:IPI00375859.1",4286,"KCNK18","Potassium channel subfamily K member 18"
"10157",454,"IPI:IPI00916860.3",4287,"DOCK10","DOCK10"
"10158",459,"RRRRRIPI:IPI00894229.1",4288,"FAM120B","Isoform 2 of Constitutive coactivator of peroxisome proliferator-activated receptor gamma"
"10159",0,"RRRRRIPI:IPI00335946.4",4288,"FAM120B","cDNA FLJ56631"
"10160",462,"IPI:IPI00295519.6",4289,"C3orf17","Isoform 1 of Uncharacterized protein C3orf17"
"10161",463,"RRRRRIPI:IPI00015826.2",4290,"ABCB10","ATP-binding cassette sub-family B member 10, mitochondrial"
"10162",468,"RRRRRIPI:IPI00941475.1",4292,"MRS2","Isoform 1 of Magnesium transporter MRS2 homolog, mitochondrial"
"10163",0,"RRRRRIPI:IPI00010188.2",4292,"MRS2","cDNA FLJ52725, highly similar to Magnesium transporter MRS2L, mitochondrial"
"10164",473,"RRRRRIPI:IPI00299946.4",4293,"KCNH7","Isoform 1 of Potassium voltage-gated channel subfamily H member 7"
"10165",476,"RRRRRIPI:IPI00397590.1",4294,"WNK1","Isoform 2 of Serine/threonine-protein kinase WNK1"
"10166",0,"RRRRRIPI:IPI00004472.1",4294,"WNK1","Isoform 1 of Serine/threonine-protein kinase WNK1"
"10167",477,"RRRRRIPI:IPI00292530.1",4295,"ITIH1","Inter-alpha-trypsin inhibitor heavy chain H1"
"10168",483,"IPI:IPI00741759.1",4296,"-","Similar to Hepatitis B virus X-interacting protein"
"10169",485,"RRRRRIPI:IPI00013452.10",4297,"EPRS","Bifunctional aminoacyl-tRNA synthetase"
"10170",487,"RRRRRIPI:IPI00930490.1",4298,"POLR3B","DNA-directed RNA polymerase III B isoform 2"
"10171",0,"RRRRRIPI:IPI00301346.3",4298,"POLR3B","DNA-directed RNA polymerase III subunit RPC2"
"10172",488,"IPI:IPI00945956.1",4299,"PARP14","Putative uncharacterized protein PARP14"
"10173",0,"IPI:IPI00291215.6",4299,"PARP14","poly (ADP-ribose) polymerase family, member 14"
"10174",0,"IPI:IPI00783216.1",4299,"PARP14","Isoform 1 of Poly [ADP-ribose] polymerase 14"
"10175",0,"IPI:IPI00783683.1",4299,"PARP14","Isoform 4 of Poly [ADP-ribose] polymerase 14"
"10176",493,"IPI:IPI00021343.1",4300,"IL1F9","Isoform 1 of Interleukin-1 family member 9"
"10177",494,"IPI:IPI00942734.1",4301,"DLX6","Homeobox protein DLX-6"
"10178",0,"IPI:IPI00008195.3",4301,"DLX6","distal-less homeobox 6"
"10179",495,"IPI:IPI00218465.10",4302,"PLAA","Phospholipase A-2-activating protein"
"10180",496,"RRRRRIPI:IPI00939150.1",4303,"MYO7B","Isoform 1 of Myosin-VIIb"
"10181",0,"RRRRRIPI:IPI00738806.4",4303,"MYO7B","Putative uncharacterized protein MYO7B"
"10182",498,"RRRRRIPI:IPI00025880.2",4304,"MYH7","Myosin-7"
"10183",503,"IPI:IPI00927059.1",4305,"ALS2CL","Putative uncharacterized protein ALS2CL"
"10184",505,"RRRRRIPI:IPI00427330.3",4306,"SBDS","Ribosome maturation protein SBDS"
"10185",507,"IPI:IPI00871428.1",4307,"-","UPF0623 protein"
"10186",511,"IPI:IPI00909411.1",4308,"-","cDNA FLJ53943, highly similar to Low-density lipoprotein receptor-related protein 2"
"10187",514,"RRRRRIPI:IPI00100160.3",4309,"CAND1","Isoform 1 of Cullin-associated NEDD8-dissociated protein 1"
"10188",516,"RRRRRIPI:IPI00218266.1",4310,"VIPR1","Isoform Long of Vasoactive intestinal polypeptide receptor 1"
"10189",517,"IPI:IPI00008176.4",4311,"SHROOM4","Isoform 1 of Protein Shroom4"
"10190",519,"IPI:IPI00033892.3",4312,"GZF1","GDNF-inducible zinc finger protein 1"
"10191",524,"RRRRRIPI:IPI00642902.1",4313,"PDE4DIP","Isoform 4 of Myomegalin"
"10192",0,"RRRRRIPI:IPI00470939.4",4313,"PDE4DIP","Isoform 1 of Myomegalin"
"10193",527,"RRRRRIPI:IPI00910030.2",4314,"PLEKHA5","cDNA FLJ61590, moderately similar to Pleckstrin homology domain-containing family A member 5"
"10194",0,"RRRRRIPI:IPI00029515.3",4314,"PLEKHA5","Isoform 1 of Pleckstrin homology domain-containing family A member 5"
"10195",0,"RRRRRIPI:IPI00169401.2",4314,"PLEKHA5","Isoform 2 of Pleckstrin homology domain-containing family A member 5"
"10196",0,"RRRRRIPI:IPI00409582.1",4314,"PLEKHA5","Isoform 4 of Pleckstrin homology domain-containing family A member 5"
"10197",0,"RRRRRIPI:IPI00409583.1",4314,"PLEKHA5","Isoform 5 of Pleckstrin homology domain-containing family A member 5"
"10198",528,"RRRRRIPI:IPI00019884.1",4315,"ACTN2","Alpha-actinin-2"
"10199",530,"IPI:IPI00927617.1",4316,"-","34 kDa protein"
"10200",0,"IPI:IPI00021410.2",4316,"DUS4L","Isoform 1 of tRNA-dihydrouridine synthase 4-like"
"10201",531,"IPI:IPI00788778.2",4317,"ADAMTSL3","Isoform 2 of ADAMTS-like protein 3"
"10202",532,"IPI:IPI00884413.1",4318,"-","Nonfunctional cytochrome P450 family 2 subfamily D polypeptide 6"
"10203",533,"IPI:IPI00922126.1",4319,"-","cDNA FLJ57759, moderately similar to Transgelin-2"
"10204",534,"IPI:IPI00871397.1",4320,"DDX51","72 kDa protein"
"10205",0,"IPI:IPI00217541.3",4320,"DDX51","ATP-dependent RNA helicase DDX51"
"10206",535,"RRRRRIPI:IPI00295457.6",4321,"MPRIP","Isoform 2 of Myosin phosphatase Rho-interacting protein"
"10207",0,"RRRRRIPI:IPI00166518.6",4321,"MPRIP","Isoform 3 of Myosin phosphatase Rho-interacting protein"
"10208",537,"IPI:IPI00924475.1",4322,"DBNL","cDNA FLJ54071, highly similar to Drebrin-like protein"
"10209",540,"IPI:IPI00759466.2",4323,"EPS8L1","Isoform 4 of Epidermal growth factor receptor kinase substrate 8-like protein 1"
"10210",541,"RRRRRIPI:IPI00023576.3",4324,"LRRTM2","Leucine-rich repeat transmembrane neuronal protein 2"
"10211",542,"RRRRRIPI:IPI00303174.1",4325,"HGD","Homogentisate 1,2-dioxygenase"
"10212",545,"IPI:IPI00102128.1",4327,"PRMT6","Isoform 1 of Protein arginine N-methyltransferase 6"
"10213",548,"IPI:IPI00939776.1",4328,"HDGF2","Isoform 1 of Hepatoma-derived growth factor-related protein 2"
"10214",0,"IPI:IPI00013290.5",4328,"HDGF2","75 kDa protein"
"10215",0,"IPI:IPI00885081.1",4328,"HDGF2","Isoform 2 of Hepatoma-derived growth factor-related protein 2"
"10216",549,"RRRRRIPI:IPI00796353.1",4329,"TFG","7 kDa protein"
"10217",550,"IPI:IPI00889019.2",4330,"LOC100132364","hypothetical protein isoform 1"
"10218",552,"IPI:IPI00796281.3",4331,"PTPRG","Isoform 2 of Receptor-type tyrosine-protein phosphatase gamma"
"10219",0,"IPI:IPI00011651.3",4331,"PTPRG","Isoform 1 of Receptor-type tyrosine-protein phosphatase gamma"
"10220",555,"RRRRRIPI:IPI00853219.1",4332,"RAPGEF2","Rap guanine nucleotide exchange factor 2"
"10221",556,"IPI:IPI00910438.1",4333,"SND1","cDNA FLJ54574, highly similar to Staphylococcal nuclease domain-containing protein 1"
"10222",0,"IPI:IPI00140420.4",4333,"SND1","Staphylococcal nuclease domain-containing protein 1"
"10223",557,"IPI:IPI00887217.1",4334,"LOC100132234","hypothetical protein LOC100132234"
"10224",0,"IPI:IPI00747172.1",4334,"LOC100132234","hypothetical protein LOC100132234"
"10225",558,"RRRRRIPI:IPI00877605.1",4335,"IL21","Isoform 2 of Interleukin-21"
"10226",0,"RRRRRIPI:IPI00029151.2",4335,"IL21","interleukin 21"
"10227",206,"RRRRRIPI:IPI00477535.6",4336,"ERCC5","Isoform 1 of DNA repair protein complementing XP-G cells"
"10228",0,"RRRRRIPI:IPI00552845.1",4336,"ERCC5","Excision repair cross-complementing rodent repair deficiency, complementation group 5"
"10229",0,"RRRRRIPI:IPI00848102.2",4336,"ERCC5","Putative uncharacterized protein ERCC5 (Fragment)"
"10230",208,"RRRRRIPI:IPI00742926.1",4337,"HNRNPAB","Putative uncharacterized protein HNRNPAB"
"10231",229,"IPI:IPI00887802.2",4338,"LOC100127987","hypothetical protein LOC100127987"
"10232",255,"RRRRRIPI:IPI00807546.2",4339,"ZNF282","ZNF282 protein"
"10233",0,"RRRRRIPI:IPI00003798.2",4339,"ZNF282","Zinc finger protein 282"
"10234",266,"IPI:IPI00856108.1",4341,"DOCK8","Isoform 2 of Dedicator of cytokinesis protein 8"
"10235",0,"IPI:IPI00657658.1",4341,"DOCK8","Dedicator of cytokinesis 8"
"10236",0,"IPI:IPI00657746.1",4341,"DOCK8","Dedicator of cytokinesis 8"
"10237",0,"IPI:IPI00797373.4",4341,"DOCK8","Isoform 1 of Dedicator of cytokinesis protein 8"
"10238",0,"IPI:IPI00942335.1",4341,"DOCK8","231 kDa protein"
"10239",0,"IPI:IPI00945909.1",4341,"DOCK8","227 kDa protein"
"10240",272,"RRRRRIPI:IPI00784037.1",4342,"C9orf171","Isoform 2 of Uncharacterized protein C9orf171"
"10241",0,"RRRRRIPI:IPI00410493.2",4342,"C9orf171","Isoform 1 of Uncharacterized protein C9orf171"
"10242",0,"RRRRRIPI:IPI00796320.1",4342,"C9orf171","Novel protein"
"10243",287,"RRRRRIPI:IPI00607859.1",4344,"FAM193A","Isoform 2 of Protein FAM193A"
"10244",0,"RRRRRIPI:IPI00181821.3",4344,"FAM193A","Isoform 1 of Protein FAM193A"
"10245",0,"RRRRRIPI:IPI00607566.1",4344,"FAM193A","Isoform 4 of Protein FAM193A"
"10246",0,"RRRRRIPI:IPI00607686.1",4344,"FAM193A","Isoform 3 of Protein FAM193A"
"10247",306,"RRRRRIPI:IPI00289275.3",4345,"CILP","Cartilage intermediate layer protein 1"
